Year,Observation status,Unit multiplier,Nature of data points,Source details,Frequency of observation,Reporting type,SERIES,Reference area,UNIT_MEASURE,Value
2014,Normal value,Units,Not Available,"Lao Women Union, http://laowomenunion.org.la",Annual,National,Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months [5.2.1],Lao People's Democratic Republic,Percent,6.4
