Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,_X,ILO,A,N,SL_EMP_PCAP,LA,PT,4.9
2016,A,0,_X,ILO,A,N,SL_EMP_PCAP,LA,PT,4.8
2017,A,0,_X,ILO,A,N,SL_EMP_PCAP,LA,PT,4.7
2018,A,0,_X,ILO,A,N,SL_EMP_PCAP,LA,PT,4.4
2019,A,0,_X,ILO,A,N,SL_EMP_PCAP,LA,PT,4.4
