Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,_X,"Lao Statistics Bureau, https://www.lsb.gov.la/",A,N,NY_GDP_PCAP,LA,PT,5.7
2016,A,0,_X,"Lao Statistics Bureau, https://www.lsb.gov.la/",A,N,NY_GDP_PCAP,LA,PT,5.4
2017,A,0,_X,"Lao Statistics Bureau, https://www.lsb.gov.la/",A,N,NY_GDP_PCAP,LA,PT,5.2
2018,A,0,_X,"Lao Statistics Bureau, https://www.lsb.gov.la/",A,N,NY_GDP_PCAP,LA,PT,4.6
