Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,_X,A,A,N,TX_EXP_GBMRCH,LA,PT,15.07
2016,A,0,_X,A,A,N,TX_EXP_GBMRCH,LA,PT,15.07
2017,A,0,_X,A,A,N,TX_EXP_GBMRCH,LA,PT,15.19
2018,A,0,_X,A,A,N,TX_EXP_GBMRCH,LA,PT,10.87
2019,A,0,_X,A,A,N,TX_EXP_GBMRCH,LA,PT,8.39
