Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2015,A,0,_X,A,A,N,GF_FRN_FDI,LA,USD,1267747571
2016,A,0,_X,A,A,N,GF_FRN_FDI,LA,USD,4515413212
2017,A,0,_X,A,A,N,GF_FRN_FDI,LA,USD,1695990817
2018,A,0,_X,A,A,N,GF_FRN_FDI,LA,USD,1046170477
2019,A,0,_X,A,A,N,GF_FRN_FDI,LA,USD,1046170477
