Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2016,A,0,_X,"National Assembly of Lao PDR, http://www.na.gov.la/index.php?lang=en",A,N,SG_GEN_PARL,LA,PT,27.5
2016,A,0,_X,"National Assembly of Lao PDR, http://www.na.gov.la/index.php?lang=en",A,N,SG_GEN_LOCG,LA,PT,31.38
