Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,Value
2016,A,0,_X,A,A,N,GC_GOB_TAXD,LA,PT,160.6
2017,A,0,_X,A,A,N,GC_GOB_TAXD,LA,PT,143.3
2018,A,0,_X,A,A,N,GC_GOB_TAXD,LA,PT,149.4
2019,A,0,_X,A,A,N,GC_GOB_TAXD,LA,PT,146.0
